Cause-Effect	Cause	Effect	Test	Lag	Bootstrap:Mean1	AbsBootstrap:Mean1	Coef1	Bootstrap:Std1	Bootstrap:Freq1	Bootstrap:Mean2	AbsBootstrap:Mean2	Coef2	Bootstrap:Std2	Bootstrap:Freq2	Bootstrap:Mean	AbsBootstrap:Mean	Coef	Bootstrap:Std	Bootstrap:Freq
G31-G78	G31	G78	e	2	-0.05560493997799683	0.05560493997799683	1.0	0.06594596764818289	0.45						-0.05560493997799683	0.05560493997799683	1.0	0.06594596764818289	0.45
G29-G89	G29	G89	e	2	0.004862898031136924	0.004862898031136924	1.0	0.027917256552198278	0.03	0.08852378913427544	0.08852378913427544	2.0	0.10384809650605231	0.45	0.08852378913427544	0.08852378913427544	2.0	0.10384809650605231	0.45
G37-G62	G37	G62	e	2	-0.07395152855260866	0.07395152855260866	1.0	0.08438123819428855	0.45	-0.04527744719292853	0.04527744719292853	2.0	0.0670404136802667	0.33	-0.07395152855260866	0.07395152855260866	1.0	0.08438123819428855	0.45
G77-G12	G77	G12	e	2	-0.05758640902621013	0.05758640902621013	1.0	0.06715380600066956	0.45	-0.003532462593384626	0.003532462593384626	2.0	0.02031092507842151	0.03	-0.05758640902621013	0.05758640902621013	1.0	0.06715380600066956	0.45
G86-G84	G86	G84	e	2	-0.04220928825775173	0.04220928825775173	1.0	0.050072731151227144	0.45	-0.0011586008861611725	0.0011586008861611725	2.0	0.008180429534427639	0.02	-0.04220928825775173	0.04220928825775173	1.0	0.050072731151227144	0.45
G29-G72	G29	G72	e	2	0.08730797788667603	0.08730797788667603	1.0	0.10104962305287828	0.45						0.08730797788667603	0.08730797788667603	1.0	0.10104962305287828	0.45
G34-G32	G34	G32	e	2	0.017173700920833774	0.017173700920833774	1.0	0.021533650322626788	0.45	0.013160012760107406	0.013160012760107406	2.0	0.01485239418468048	0.54	0.017173700920833774	0.017173700920833774	1.0	0.021533650322626788	0.45
G77-G39	G77	G39	e	2	0.05927671437253082	0.05927671437253082	1.0	0.0714379556882558	0.44	0.0011768750100101491	0.0011768750100101491	2.0	0.011768750100101482	0.01	0.05927671437253082	0.05927671437253082	1.0	0.0714379556882558	0.44
G87-G38	G87	G38	e	2	0.034034028828419535	0.034034028828419535	1.0	0.041208340457651066	0.44	0.0034999452884877788	0.0034999452884877788	2.0	0.013603929463319673	0.07	0.034034028828419535	0.034034028828419535	1.0	0.041208340457651066	0.44
G35-G32	G35	G32	e	2	-0.00020645251357060735	0.00020645251357060735	1.0	0.0020645251357060733	0.01	-0.007335318654323065	0.007335318654323065	2.0	0.009659902088376271	0.43	-0.007335318654323065	0.007335318654323065	2.0	0.009659902088376271	0.43
G31-G76	G31	G76	e	2						0.09535494757653688	0.09535494757653688	2.0	0.11483771156814139	0.43	0.09535494757653688	0.09535494757653688	2.0	0.11483771156814139	0.43
G21-G15	G21	G15	e	2	0.01806381724675614	0.01806381724675614	1.0	0.022878006507130448	0.43	0.011838491149498125	0.011838491149498125	2.0	0.019979220344852285	0.29	0.01806381724675614	0.01806381724675614	1.0	0.022878006507130448	0.43
G31-G83	G31	G83	e	2	-0.08946302208866352	0.08946302208866352	1.0	0.10723822636027174	0.43	0.0019088901007729884	0.0019088901007729884	2.0	0.019088901007729888	0.01	-0.08946302208866352	0.08946302208866352	1.0	0.10723822636027174	0.43
G10-G43	G10	G43	e	2	0.1001800010518281	0.1001800010518281	1.0	0.12053352066488013	0.43						0.1001800010518281	0.1001800010518281	1.0	0.12053352066488013	0.43
G21-G5	G21	G5	e	2	-0.06511929136959467	0.06511929136959467	1.0	0.0803420399915956	0.42						-0.06511929136959467	0.06511929136959467	1.0	0.0803420399915956	0.42
G49-G58	G49	G58	e	2	-0.052292789154553744	0.052292789154553744	1.0	0.065088166487849	0.42						-0.052292789154553744	0.052292789154553744	1.0	0.065088166487849	0.42
G36-G42	G36	G42	e	2	0.06134220536817808	0.06134220536817808	1.0	0.07401986875662193	0.42						0.06134220536817808	0.06134220536817808	1.0	0.07401986875662193	0.42
G84-G30	G84	G30	e	2	0.06783991486300021	0.06783991486300021	1.0	0.08326557895821422	0.42	0.003445634643538257	0.003445634643538257	2.0	0.01985834312393913	0.03	0.06783991486300021	0.06783991486300021	1.0	0.08326557895821422	0.42
G99-G96	G99	G96	e	2	-0.05895003522787743	0.05895003522787743	1.0	0.0738492064227166	0.41						-0.05895003522787743	0.05895003522787743	1.0	0.0738492064227166	0.41
G9-G93	G9	G93	e	2	-0.091772180075643	0.091772180075643	1.0	0.1170620832814961	0.41						-0.091772180075643	0.091772180075643	1.0	0.1170620832814961	0.41
G42-G6	G42	G6	e	2	-0.008079919411192932	0.008079919411192932	1.0	0.011007277694072063	0.41	-0.003310533222853702	0.003310533222853702	2.0	0.008241274454319545	0.17	-0.008079919411192932	0.008079919411192932	1.0	0.011007277694072063	0.41
G99-G81	G99	G81	e	2	0.05563026262204864	0.05563026262204864	1.0	0.07072970279257504	0.41	0.007380614346842636	0.007380614346842636	2.0	0.027544060310610494	0.07	0.05563026262204864	0.05563026262204864	1.0	0.07072970279257504	0.41
G94-G28	G94	G28	e	2	-0.05443571974723457	0.05443571974723457	1.0	0.06815511201667486	0.41	-0.02598759069878306	0.02598759069878306	2.0	0.051339445861550106	0.22	-0.05443571974723457	0.05443571974723457	1.0	0.06815511201667486	0.41
G43-G64	G43	G64	e	2	0.006654564772706595	0.006654564772706595	1.0	0.029298632833127065	0.05	0.06099060973017488	0.06099060973017488	2.0	0.07566472563553525	0.41	0.06099060973017488	0.06099060973017488	2.0	0.07566472563553525	0.41
G43-G14	G43	G14	e	2	-0.019560600110791734	0.019560600110791734	1.0	0.02510699494237936	0.4						-0.019560600110791734	0.019560600110791734	1.0	0.02510699494237936	0.4
G40-G93	G40	G93	e	2	0.07656507675628828	0.07656507675628828	1.0	0.09752488444325039	0.4	-0.003920309251143974	0.003920309251143974	2.0	0.02241204037970733	0.03	0.07656507675628828	0.07656507675628828	1.0	0.09752488444325039	0.4
G85-G17	G85	G17	e	2	0.0594595984920216	0.0594595984920216	1.0	0.07713929660780629	0.4	0.012689507957220266	0.012689507957220266	2.0	0.037667249560969625	0.11	0.0594595984920216	0.0594595984920216	1.0	0.07713929660780629	0.4
G45-G92	G45	G92	e	2	0.04963838596731877	0.04963838596731877	1.0	0.06490437003786687	0.4	0.0027675086561335604	0.0027675086561335604	2.0	0.016146413289467587	0.03	0.04963838596731877	0.04963838596731877	1.0	0.06490437003786687	0.4
G34-G30	G34	G30	e	2	-0.06103990409860794	0.06103990409860794	1.0	0.08003955283355454	0.39						-0.06103990409860794	0.06103990409860794	1.0	0.08003955283355454	0.39
G30-G84	G30	G84	e	2	0.033635251165391344	0.033635251165391344	1.0	0.04396871012265802	0.39						0.033635251165391344	0.033635251165391344	1.0	0.04396871012265802	0.39
G9-G31	G9	G31	e	2	0.08043604509907842	0.08043604509907842	1.0	0.11008977560446115	0.39						0.08043604509907842	0.08043604509907842	1.0	0.11008977560446115	0.39
G66-G1	G66	G1	e	2	0.06236833675456925	0.06236833675456925	1.0	0.08228646681162223	0.39						0.06236833675456925	0.06236833675456925	1.0	0.08228646681162223	0.39
G84-G8	G84	G8	e	2	-0.05782531940471197	0.05782531940471197	1.0	0.07577131398927046	0.39						-0.05782531940471197	0.05782531940471197	1.0	0.07577131398927046	0.39
G49-G54	G49	G54	e	2	0.03361090290883694	0.03361090290883694	1.0	0.04460042657036782	0.38	0.0005291834444216097	0.0005291834444216097	2.0	0.005291834444216099	0.01	0.03361090290883694	0.03361090290883694	1.0	0.04460042657036782	0.38
G39-G28	G39	G28	e	2	-0.04665128887743103	0.04665128887743103	1.0	0.06158924235191196	0.38						-0.04665128887743103	0.04665128887743103	1.0	0.06158924235191196	0.38
G91-G38	G91	G38	e	2	0.02505731895102762	0.02505731895102762	1.0	0.03333210908033465	0.38	0.0013661698247030185	0.0013661698247030185	2.0	0.007878559965901945	0.03	0.02505731895102762	0.02505731895102762	1.0	0.03333210908033465	0.38
G41-G31	G41	G31	e	2	0.04686415646621525	0.04686415646621525	1.0	0.06347624424428472	0.37						0.04686415646621525	0.04686415646621525	1.0	0.06347624424428472	0.37
G80-G78	G80	G78	e	2	0.05333625871930575	0.05333625871930575	1.0	0.0732453421000199	0.37	0.021855265232488076	0.021855265232488076	2.0	0.05503983890976812	0.15	0.05333625871930575	0.05333625871930575	1.0	0.0732453421000199	0.37
G93-G85	G93	G85	e	2	0.05796495278547605	0.05796495278547605	1.0	0.07954469775222366	0.37						0.05796495278547605	0.05796495278547605	1.0	0.07954469775222366	0.37
G95-G63	G95	G63	e	2	0.0658630589000914	0.0658630589000914	1.0	0.08947090858170625	0.37						0.0658630589000914	0.0658630589000914	1.0	0.08947090858170625	0.37
G37-G61	G37	G61	e	2	-0.02815936154837724	0.02815936154837724	1.0	0.03829232195564066	0.37	-0.003115750819407695	0.003115750819407695	2.0	0.01549841630981073	0.04	-0.02815936154837724	0.02815936154837724	1.0	0.03829232195564066	0.37
G5-G65	G5	G65	e	2	0.05498867943692002	0.05498867943692002	1.0	0.07568832048879223	0.37	0.0025112171904382134	0.0025112171904382134	2.0	0.017813162733052165	0.02	0.05498867943692002	0.05498867943692002	1.0	0.07568832048879223	0.37
G96-G65	G96	G65	e	2	-0.004018342132755629	0.004018342132755629	1.0	0.02343367491871974	0.03	-0.05648967676028746	0.05648967676028746	2.0	0.079004977240317	0.36	-0.05648967676028746	0.05648967676028746	2.0	0.079004977240317	0.36
G70-G41	G70	G41	e	2						-0.046940035118361666	0.046940035118361666	2.0	0.06730962338298156	0.36	-0.046940035118361666	0.046940035118361666	2.0	0.06730962338298156	0.36
G93-G56	G93	G56	e	2	0.033994050299512996	0.033994050299512996	1.0	0.06731422241734275	0.21	0.06197172093335248	0.06197172093335248	2.0	0.08520224038295837	0.36	0.06197172093335248	0.06197172093335248	2.0	0.08520224038295837	0.36
G8-G26	G8	G26	e	2	-0.0626578516939538	0.0626578516939538	1.0	0.08638119721263984	0.36	-0.004632436269432854	0.004632436269432854	2.0	0.023287446668034787	0.04	-0.0626578516939538	0.0626578516939538	1.0	0.08638119721263984	0.36
G56-G70	G56	G70	e	2	-0.02837654220383524	0.02837654220383524	1.0	0.04088862182694504	0.36	-0.0005146509323180941	0.0005146509323180941	2.0	0.005146509323180939	0.01	-0.02837654220383524	0.02837654220383524	1.0	0.04088862182694504	0.36
G77-G21	G77	G21	e	2	-0.03820290125847118	0.03820290125847118	1.0	0.05444458190085762	0.36	-0.0017483426687577098	0.0017483426687577098	2.0	0.012729611184854493	0.02	-0.03820290125847118	0.03820290125847118	1.0	0.05444458190085762	0.36
G76-G88	G76	G88	e	2	-0.034106695991184044	0.034106695991184044	1.0	0.048003785902312	0.36	-0.02222445425500052	0.02222445425500052	2.0	0.04176340631453903	0.23	-0.034106695991184044	0.034106695991184044	1.0	0.048003785902312	0.36
G86-G26	G86	G26	e	2	-0.062332619700281394	0.062332619700281394	1.0	0.0898165184168388	0.35						-0.062332619700281394	0.062332619700281394	1.0	0.0898165184168388	0.35
G71-G40	G71	G40	e	2	0.0016514837107752542	0.0016514837107752542	1.0	0.011725451153788686	0.02	0.04300898268689386	0.04300898268689386	2.0	0.06036168783454392	0.35	0.04300898268689386	0.04300898268689386	2.0	0.06036168783454392	0.35
G49-G83	G49	G83	e	2	-0.0742995268262167	0.0742995268262167	1.0	0.1047667799656576	0.35						-0.0742995268262167	0.0742995268262167	1.0	0.1047667799656576	0.35
G53-G11	G53	G11	e	2	0.006707829836811334	0.006707829836811334	1.0	0.010092144872918435	0.35	0.00010066368003742487	0.00010066368003742487	2.0	0.0010066368003742484	0.01	0.006707829836811334	0.006707829836811334	1.0	0.010092144872918435	0.35
G21-G32	G21	G32	e	2	0.0002480048383304671	0.0002480048383304671	1.0	0.0018867501814058406	0.02	0.005400956348250967	0.005400956348250967	2.0	0.008532856559659213	0.34	0.005400956348250967	0.005400956348250967	2.0	0.008532856559659213	0.34
G1-G59	G1	G59	e	2	0.024176686561305356	0.024176686561305356	1.0	0.03500328825600856	0.34						0.024176686561305356	0.024176686561305356	1.0	0.03500328825600856	0.34
G83-G88	G83	G88	e	2	-0.032737212955864334	0.032737212955864334	1.0	0.0471268499833177	0.34	-0.007878914502385535	0.007878914502385535	2.0	0.0240142755053981	0.1	-0.032737212955864334	0.032737212955864334	1.0	0.0471268499833177	0.34
G46-G37	G46	G37	e	2	0.08985858056087301	0.08985858056087301	1.0	0.12858145134379617	0.34	0.005760258865392069	0.005760258865392069	2.0	0.033016127388149394	0.03	0.08985858056087301	0.08985858056087301	1.0	0.12858145134379617	0.34
G47-G53	G47	G53	e	2	0.04722244668570355	0.04722244668570355	1.0	0.06964356676309243	0.33						0.04722244668570355	0.04722244668570355	1.0	0.06964356676309243	0.33
G88-G42	G88	G42	e	2	-0.054120492415657716	0.054120492415657716	1.0	0.07929351236381096	0.33	-0.0036066303788203457	0.0036066303788203457	2.0	0.02559161702385057	0.02	-0.054120492415657716	0.054120492415657716	1.0	0.07929351236381096	0.33
G77-G84	G77	G84	e	2	-0.02717438413211658	0.02717438413211658	1.0	0.041000835649688636	0.33	-0.0017079824567430202	0.0017079824567430202	2.0	0.009797070449128188	0.03	-0.02717438413211658	0.02717438413211658	1.0	0.041000835649688636	0.33
G73-G25	G73	G25	e	2	0.03714558251445158	0.03714558251445158	1.0	0.05449646519447262	0.33						0.03714558251445158	0.03714558251445158	1.0	0.05449646519447262	0.33
G83-G17	G83	G17	e	2	0.04319457242360864	0.04319457242360864	1.0	0.06377787235344123	0.33	0.021291007105640074	0.021291007105640074	2.0	0.04483068558025592	0.19	0.04319457242360864	0.04319457242360864	1.0	0.06377787235344123	0.33
G83-G87	G83	G87	e	2	-0.002264203784817025	0.002264203784817025	1.0	0.012957641701831626	0.03	-0.032090885800797275	0.032090885800797275	2.0	0.04709311557330334	0.33	-0.032090885800797275	0.032090885800797275	2.0	0.04709311557330334	0.33
G64-G9	G64	G9	e	2	-0.02420543449574195	0.02420543449574195	1.0	0.03700488153829864	0.32						-0.02420543449574195	0.02420543449574195	1.0	0.03700488153829864	0.32
G53-G4	G53	G4	e	2	-0.0514956075389601	0.0514956075389601	1.0	0.07785351030490348	0.32	-0.0013127120487653448	0.0013127120487653448	2.0	0.013127120487653453	0.01	-0.0514956075389601	0.0514956075389601	1.0	0.07785351030490348	0.32
G2-G37	G2	G37	e	2						0.07047789350911068	0.07047789350911068	2.0	0.10657003509671735	0.32	0.07047789350911068	0.07047789350911068	2.0	0.10657003509671735	0.32
G46-G14	G46	G14	e	2	-0.001223499793328673	0.001223499793328673	1.0	0.007150922970183374	0.03	-0.011061325637095993	0.011061325637095993	2.0	0.017075727463619007	0.32	-0.011061325637095993	0.011061325637095993	2.0	0.017075727463619007	0.32
G43-G4	G43	G4	e	2	0.04047411749288858	0.04047411749288858	1.0	0.06113327234744513	0.32						0.04047411749288858	0.04047411749288858	1.0	0.06113327234744513	0.32
G66-G10	G66	G10	e	2	-0.0495447553190423	0.0495447553190423	1.0	0.07612020772636595	0.32						-0.0495447553190423	0.0495447553190423	1.0	0.07612020772636595	0.32
G72-G60	G72	G60	e	2	0.035977011159556614	0.035977011159556614	1.0	0.054526255779454254	0.32	0.004532873040275478	0.004532873040275478	2.0	0.02025169409819843	0.05	0.035977011159556614	0.035977011159556614	1.0	0.054526255779454254	0.32
G37-G8	G37	G8	e	2	-0.040627873681247394	0.040627873681247394	1.0	0.06111266449845238	0.32	-0.0012963348256355403	0.0012963348256355403	2.0	0.009160335923434584	0.02	-0.040627873681247394	0.040627873681247394	1.0	0.06111266449845238	0.32
G17-G2	G17	G2	e	2	-0.025146527336440648	0.025146527336440648	1.0	0.03777892226349259	0.32						-0.025146527336440648	0.025146527336440648	1.0	0.03777892226349259	0.32
G16-G1	G16	G1	e	2	0.04774004443645926	0.04774004443645926	1.0	0.07237189693328834	0.32	0.0014636041712242883	0.0014636041712242883	2.0	0.014636041712242876	0.01	0.04774004443645926	0.04774004443645926	1.0	0.07237189693328834	0.32
G7-G41	G7	G41	e	2	-0.033050643422523805	0.033050643422523805	1.0	0.050240552179333625	0.32						-0.033050643422523805	0.033050643422523805	1.0	0.050240552179333625	0.32
G46-G48	G46	G48	e	2	0.04490110742598466	0.04490110742598466	1.0	0.0689315404331042	0.31						0.04490110742598466	0.04490110742598466	1.0	0.0689315404331042	0.31
G71-G77	G71	G77	e	2	0.01294879769445029	0.01294879769445029	1.0	0.03935717721352894	0.1	0.03996418804672935	0.03996418804672935	2.0	0.062302079392458055	0.31	0.03996418804672935	0.03996418804672935	2.0	0.062302079392458055	0.31
G58-G49	G58	G49	e	2	-0.044607746635659744	0.044607746635659744	1.0	0.07033028350017252	0.31						-0.044607746635659744	0.044607746635659744	1.0	0.07033028350017252	0.31
G49-G16	G49	G16	e	2	0.036361615953919534	0.036361615953919534	1.0	0.05579883352240236	0.31						0.036361615953919534	0.036361615953919534	1.0	0.05579883352240236	0.31
G26-G27	G26	G27	e	2	0.03762230773782497	0.03762230773782497	1.0	0.05935868229039328	0.3	0.02770376662065639	0.02770376662065639	2.0	0.0615660931667043	0.18	0.03762230773782497	0.03762230773782497	1.0	0.05935868229039328	0.3
G98-G27	G98	G27	e	2	0.03955336815078257	0.03955336815078257	1.0	0.06329086013064553	0.3						0.03955336815078257	0.03955336815078257	1.0	0.06329086013064553	0.3
G60-G61	G60	G61	e	2	0.0253658887317952	0.0253658887317952	1.0	0.04062271901981823	0.3						0.0253658887317952	0.0253658887317952	1.0	0.04062271901981823	0.3
G60-G18	G60	G18	e	2	0.051577314762462315	0.051577314762462315	1.0	0.08193265683066128	0.3						0.051577314762462315	0.051577314762462315	1.0	0.08193265683066128	0.3
G98-G26	G98	G26	e	2	0.047351786904760745	0.047351786904760745	1.0	0.07553531545322281	0.3						0.047351786904760745	0.047351786904760745	1.0	0.07553531545322281	0.3
G87-G86	G87	G86	e	2	-0.009355985922950926	0.009355985922950926	1.0	0.02930326225733831	0.1	-0.02275177111605355	0.02275177111605355	2.0	0.03768325861131105	0.29	-0.02275177111605355	0.02275177111605355	2.0	0.03768325861131105	0.29
G77-G24	G77	G24	e	2						0.042363291406767735	0.042363291406767735	2.0	0.06896689547211175	0.29	0.042363291406767735	0.042363291406767735	2.0	0.06896689547211175	0.29
G57-G67	G57	G67	e	2	0.033515108191758104	0.033515108191758104	1.0	0.05549498704041095	0.29						0.033515108191758104	0.033515108191758104	1.0	0.05549498704041095	0.29
G74-G23	G74	G23	e	2	0.0367547285052415	0.0367547285052415	1.0	0.06023053872708212	0.29	0.000649479533115858	0.000649479533115858	2.0	0.006494795331158578	0.01	0.0367547285052415	0.0367547285052415	1.0	0.06023053872708212	0.29
G68-G16	G68	G16	e	2	0.04193779789543888	0.04193779789543888	1.0	0.0684646631452605	0.29						0.04193779789543888	0.04193779789543888	1.0	0.0684646631452605	0.29
G39-G97	G39	G97	e	2	0.02286324753627089	0.02286324753627089	1.0	0.038200704816931934	0.29	0.00033486162466871177	0.00033486162466871177	2.0	0.0033486162466871174	0.01	0.02286324753627089	0.02286324753627089	1.0	0.038200704816931934	0.29
G83-G49	G83	G49	e	2	-0.037554315417136545	0.037554315417136545	1.0	0.06041668046025681	0.29	-0.001397295419500683	0.001397295419500683	2.0	0.01397295419500682	0.01	-0.037554315417136545	0.037554315417136545	1.0	0.06041668046025681	0.29
G60-G39	G60	G39	e	2						-0.03908597854394278	0.03908597854394278	2.0	0.06412808756874974	0.29	-0.03908597854394278	0.03908597854394278	2.0	0.06412808756874974	0.29
G21-G35	G21	G35	e	2	-0.04141072314365679	0.04141072314365679	1.0	0.0693139375160353	0.28	-0.0070793388126169695	0.0070793388126169695	2.0	0.02865856717909375	0.06	-0.04141072314365679	0.04141072314365679	1.0	0.0693139375160353	0.28
G43-G51	G43	G51	e	2	0.0485736670381749	0.0485736670381749	1.0	0.07992908605214635	0.28	0.0013972718259574928	0.0013972718259574928	2.0	0.013972718259574924	0.01	0.0485736670381749	0.0485736670381749	1.0	0.07992908605214635	0.28
G91-G17	G91	G17	e	2	-0.037191649579665934	0.037191649579665934	1.0	0.06160514245948437	0.28	-0.0019471351112278908	0.0019471351112278908	2.0	0.013701655755680137	0.02	-0.037191649579665934	0.037191649579665934	1.0	0.06160514245948437	0.28
G93-G58	G93	G58	e	2	0.0336743719466983	0.0336743719466983	1.0	0.05593441305263776	0.28						0.0336743719466983	0.0336743719466983	1.0	0.05593441305263776	0.28
G42-G21	G42	G21	e	2	-0.02698883591148764	0.02698883591148764	1.0	0.045435048384463585	0.28						-0.02698883591148764	0.02698883591148764	1.0	0.045435048384463585	0.28
